C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_127.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_127.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_127.jpg,0,0,0,6.035071E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_198.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_198.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_198.jpg,0,0,0,0.0001087813
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_264.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_264.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_264.jpg,0,0,0,0.0001189603
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_337.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_337.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_337.jpg,0,0,0,0.0001478355
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_407.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_407.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_407.jpg,0,0,0,0.0001582482
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_478.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_478.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_478.jpg,0,0,0,0.0001749183
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_550.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_550.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_550.jpg,0,0,0,0.0002386543
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_620.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_620.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_620.jpg,0,0,0,2.546085E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_691.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_691.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_691.jpg,0,0,0,0.00027977
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_761.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_761.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_761.jpg,0,0,0,5.387388E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_829.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_829.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_829.jpg,0,0,0,1.387914E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_900.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_900.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_900.jpg,0,0,0,7.252338E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_18_967.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_18_967.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_18_967.jpg,0,0,0,8.739136E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_19_036.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_19_036.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_19_036.jpg,0,0,0,0.0001105774
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_01_06_19_105.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_01_06_19_105.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_01_06_19_105.jpg,0,0,0,0.0001279758
